Lat, Lon, days_out, MaxT, MinT 
25.81954 -80.355331 5 24.58 21.78
25.81954 -80.355331 6 26.38 23.77
25.81954 -80.355331 7 26.18 23.31
41.545658 -71.291443 0 18.88 13.15
41.545658 -71.291443 1 17.52 8.98
41.545658 -71.291443 2 14.45 5.61
41.545658 -71.291443 3 14.55 5.33
41.545658 -71.291443 4 13.85 6.82
41.545658 -71.291443 5 15.97 10.62
41.545658 -71.291443 6 12.18 7.36
41.545658 -71.291443 7 7.78 1.89
28.23362 -82.18119 0 28.4 18.61
28.23362 -82.18119 1 26.53 13.53
28.23362 -82.18119 2 28.67 16
28.23362 -82.18119 3 29.06 16.7
28.23362 -82.18119 4 27.5 18.58
28.23362 -82.18119 5 27.17 17.86
28.23362 -82.18119 6 24.38 10.63
28.23362 -82.18119 7 29.78 18.21
38.052422 -122.21302 0 19.51 7.84
38.052422 -122.21302 1 18.99 6.63
38.052422 -122.21302 2 18.47 6.1
38.052422 -122.21302 3 17.96 7.11
38.052422 -122.21302 4 17.78 8
38.052422 -122.21302 5 13.53 6.63
38.052422 -122.21302 6 13.53 6.63
38.052422 -122.21302 7 14.88 8.96
37.548271 -121.988571 0 19.51 7.84
37.548271 -121.988571 1 18.25 7.3
37.548271 -121.988571 2 18 6.1
37.548271 -121.988571 3 17.96 7.11
37.548271 -121.988571 4 14.54 9.08
37.548271 -121.988571 5 13.53 6.63
37.548271 -121.988571 6 13.53 6.63
37.548271 -121.988571 7 14.88 8.96
42.626141 -83.033539 0 6.51 -1.08
42.626141 -83.033539 1 12.19 5.1
42.626141 -83.033539 2 12.35 4.47
42.626141 -83.033539 3 12.17 2.58
42.626141 -83.033539 4 15.25 5.17
42.626141 -83.033539 5 9.68 3.38
42.626141 -83.033539 6 9.68 3.38
42.626141 -83.033539 7 9.68 3.38
43.160389 -123.367851 0 13.41 7.91
43.160389 -123.367851 1 11.66 6.16
43.160389 -123.367851 2 8.89 3.95
43.160389 -123.367851 3 8.66 3.57
43.160389 -123.367851 4 8.66 2.35
43.160389 -123.367851 5 6.02 3.41
43.160389 -123.367851 6 6.33 4.07
43.160389 -123.367851 7 6.01 2.09
37.947979 -122.060799 0 21.88 9.79
37.947979 -122.060799 1 18.99 6.63
37.947979 -122.060799 2 18 6.1
37.947979 -122.060799 3 17.96 7.11
37.947979 -122.060799 4 17.78 8
37.947979 -122.060799 5 17.52 10.27
37.947979 -122.060799 6 13.53 6.63
37.947979 -122.060799 7 14.88 8.96
44.24445 -86.324249 0 6.89 0.96
44.24445 -86.324249 1 2.55 -2.16
44.24445 -86.324249 2 7.65 -0.13
44.24445 -86.324249 3 7.21 1.23
44.24445 -86.324249 4 10.8 3.12
44.24445 -86.324249 5 8.52 2.47
44.24445 -86.324249 6 12.53 0.02
44.24445 -86.324249 7 9.78 -0.84
29.348289 -95.016037 0 25.69 21.81
29.348289 -95.016037 1 25.93 20.19
29.348289 -95.016037 2 25.18 19.46
29.348289 -95.016037 3 24.91 18.8
29.348289 -95.016037 4 21.75 19.43
29.348289 -95.016037 5 21.83 19.33
29.348289 -95.016037 6 21.83 19.33
29.348289 -95.016037 7 22.03 20.46
29.54801 -98.291122 0 30.62 19.03
29.54801 -98.291122 1 25.48 14.79
29.54801 -98.291122 2 26.7 15.23
29.54801 -98.291122 3 26.06 15.23
29.54801 -98.291122 4 27.98 13.36
29.54801 -98.291122 5 24.08 15.98
29.54801 -98.291122 6 24.08 15.98
29.54801 -98.291122 7 24.08 15.98
40.903431 -73.459839 0 17.19 11.2
40.903431 -73.459839 1 15.74 5.75
40.903431 -73.459839 2 13.56 4.69
40.903431 -73.459839 3 13.55 4.68
40.903431 -73.459839 4 13 7.72
40.903431 -73.459839 5 14.57 10.22
40.903431 -73.459839 6 12.33 7.82
40.903431 -73.459839 7 12.63 6.64
42.3242 -83.400208 0 12.85 5.87
42.3242 -83.400208 1 16.46 8.03
42.3242 -83.400208 2 10.8 3.98
42.3242 -83.400208 3 10.45 3.98
42.3242 -83.400208 4 12.68 6.36
42.3242 -83.400208 5 13.27 7.67
42.3242 -83.400208 6 10.33 4.22
42.3242 -83.400208 7 9.01 3.51
33.85955 -84.683823 0 18.08 11.7
33.85955 -84.683823 1 24.82 12.91
33.85955 -84.683823 2 25.31 13.61
33.85955 -84.683823 3 24.9 13
33.85955 -84.683823 4 24.3 13.63
33.85955 -84.683823 5 19.28 3.83
33.85955 -84.683823 6 21.93 16.11
33.85955 -84.683823 7 24.73 12.06
45.621632 -94.20694 0 14.3 6.26
45.621632 -94.20694 1 11.4 1.46
45.621632 -94.20694 2 9.98 0.29
45.621632 -94.20694 3 9.66 0.85
45.621632 -94.20694 4 9.08 2.26
45.621632 -94.20694 5 13.67 0.91
45.621632 -94.20694 6 15.68 11.42
45.621632 -94.20694 7 14.11 -0.69
40.371769 -75.201561 0 19.79 12.35
40.371769 -75.201561 1 21.52 5.04
40.371769 -75.201561 2 20.26 3.46
40.371769 -75.201561 3 20.16 3.23
40.371769 -75.201561 4 21.75 12.03
40.371769 -75.201561 5 24.07 13.17
40.371769 -75.201561 6 14.88 5.48
40.371769 -75.201561 7 16.38 7.84
32.99762 -87.630013 0 23.24 16.98
32.99762 -87.630013 1 23.53 14.21
32.99762 -87.630013 2 24.43 16.89
32.99762 -87.630013 3 23.35 14
32.99762 -87.630013 4 24.95 14.83
32.99762 -87.630013 5 24.27 15.01
32.99762 -87.630013 6 23.28 18.86
32.99762 -87.630013 7 22.63 6.88
39.395641 -80.300087 0 17.96 8.44
39.395641 -80.300087 1 20.27 9.98
39.395641 -80.300087 2 16.9 7.32
39.395641 -80.300087 3 17.02 7.98
39.395641 -80.300087 4 17.6 10.87
39.395641 -80.300087 5 14.92 10.32
39.395641 -80.300087 6 19.93 11.57
39.395641 -80.300087 7 12.13 0.78
35.89682 -77.535797 0 27.31 21.04
35.89682 -77.535797 1 25.81 12.71
35.89682 -77.535797 2 24.58 10.39
35.89682 -77.535797 3 23.91 9
35.89682 -77.535797 4 24.85 12.13
35.89682 -77.535797 5 16.43 7.53
35.89682 -77.535797 6 26.38 16.36
35.89682 -77.535797 7 16.43 7.53
41.872829 -80.772858 0 8.01 5.07
41.872829 -80.772858 1 12.98 6.92
41.872829 -80.772858 2 8.36 2.62
41.872829 -80.772858 3 4.7 2.18
41.872829 -80.772858 4 6.38 3.51
41.872829 -80.772858 5 6.18 2.38
41.872829 -80.772858 6 7.98 3.32
41.872829 -80.772858 7 6.18 2.38
42.206711 -86.166687 0 9.28 3.21
42.206711 -86.166687 1 10.86 3.18
42.206711 -86.166687 2 11.66 3.38
42.206711 -86.166687 3 11.15 3.38
42.206711 -86.166687 4 14.55 5.86
42.206711 -86.166687 5 12.41 5.63
42.206711 -86.166687 6 14.03 6.12
42.206711 -86.166687 7 12.41 5.63
44.76506 -69.719223 0 20 11.38
44.76506 -69.719223 1 18.33 6.76
44.76506 -69.719223 2 14.68 2.26
44.76506 -69.719223 3 14.55 2.03
44.76506 -69.719223 4 11.4 4.77
44.76506 -69.719223 5 13.77 8.36
44.76506 -69.719223 6 10.03 4.76
44.76506 -69.719223 7 10.28 2.73
43.443001 -71.593643 0 21.81 15.31
43.443001 -71.593643 1 17.84 8.04
43.443001 -71.593643 2 16.82 6.76
43.443001 -71.593643 3 16.26 5.93
43.443001 -71.593643 4 14.2 8.02
43.443001 -71.593643 5 12.68 4.73
43.443001 -71.593643 6 13.08 2.86
43.443001 -71.593643 7 12.68 4.73
28.86138 -81.906471 0 29.05 19.83
28.86138 -81.906471 1 25.83 13.06
28.86138 -81.906471 2 27.27 15.76
28.86138 -81.906471 3 27.06 14.6
28.86138 -81.906471 4 27.88 15.62
28.86138 -81.906471 5 23.28 10.58
28.86138 -81.906471 6 28.23 18.72
28.86138 -81.906471 7 27.83 17.16
38.772469 -112.084091 0 29.8 21.89
38.772469 -112.084091 1 21.08 7.95
38.772469 -112.084091 2 19.44 8.26
38.772469 -112.084091 3 18.71 5
38.772469 -112.084091 4 17.95 9.72
38.772469 -112.084091 5 16.17 3.87
38.772469 -112.084091 6 8.32 3.66
38.772469 -112.084091 7 18.28 12.28
44.948299 -93.348007 0 16.17 8.08
44.948299 -93.348007 1 15.55 6.21
44.948299 -93.348007 2 13.8 4.07
44.948299 -93.348007 3 13.46 3.6
44.948299 -93.348007 4 12.93 4.46
44.948299 -93.348007 5 14.17 4.36
44.948299 -93.348007 6 12.56 2.66
44.948299 -93.348007 7 14.61 0.61
39.229221 -84.457718 0 21.77 6.78
39.229221 -84.457718 1 20.66 6.57
39.229221 -84.457718 2 21.88 7.17
39.229221 -84.457718 3 20.15 6.88
39.229221 -84.457718 4 20.98 13.11
39.229221 -84.457718 5 20.17 9.37
39.229221 -84.457718 6 15.66 1.83
39.229221 -84.457718 7 15.66 1.83
27.71253 -82.298981 0 28.4 18.61
27.71253 -82.298981 1 25.01 10.12
27.71253 -82.298981 2 28.67 16
27.71253 -82.298981 3 29.06 16.7
27.71253 -82.298981 4 27.5 18.58
27.71253 -82.298981 5 24.38 10.63
27.71253 -82.298981 6 24.38 10.63
27.71253 -82.298981 7 29.78 18.21
43.045582 -85.600594 0 7.87 -0.01
43.045582 -85.600594 1 6.31 -1.05
43.045582 -85.600594 2 10.95 1.22
43.045582 -85.600594 3 10.7 1.38
43.045582 -85.600594 4 11.65 4.17
43.045582 -85.600594 5 9.02 3.42
43.045582 -85.600594 6 8.41 4.48
43.045582 -85.600594 7 9.13 -0.24
40.732601 -73.445396 0 17.19 11.2
40.732601 -73.445396 1 15.74 5.75
40.732601 -73.445396 2 13.42 4.48
40.732601 -73.445396 3 13.55 4.68
40.732601 -73.445396 4 13 7.72
40.732601 -73.445396 5 14.57 10.22
40.732601 -73.445396 6 12.33 7.82
40.732601 -73.445396 7 12.63 6.64
28.383341 -82.193901 0 25.5 16.17
28.383341 -82.193901 1 26.53 13.53
28.383341 -82.193901 2 28.67 16
28.383341 -82.193901 3 29.06 16.7
28.383341 -82.193901 4 27.5 18.58
28.383341 -82.193901 5 24.38 10.63
28.383341 -82.193901 6 24.38 10.63
28.383341 -82.193901 7 29.78 18.21
40.685501 -111.788544 0 21.89 6.08
40.685501 -111.788544 1 19.7 4.39
40.685501 -111.788544 2 19.12 3.53
40.685501 -111.788544 3 18.56 3.53
40.685501 -111.788544 4 15.68 11.25
40.685501 -111.788544 5 18.18 13.28
40.685501 -111.788544 6 10.08 7.11
40.685501 -111.788544 7 18.18 13.28
33.403721 -110.815407 0 29.81 18.97
33.403721 -110.815407 1 31.06 11.25
33.403721 -110.815407 2 30.33 10.64
33.403721 -110.815407 3 31.06 11.25
33.403721 -110.815407 4 29.93 9.97
33.403721 -110.815407 5 27.17 8.86
33.403721 -110.815407 6 20.48 7.47
33.403721 -110.815407 7 27.08 10.28
29.94413 -82.109833 0 28.28 21
29.94413 -82.109833 1 26.27 13.39
29.94413 -82.109833 2 26.14 13.95
29.94413 -82.109833 3 25.55 13.9
29.94413 -82.109833 4 26.3 16.43
29.94413 -82.109833 5 23.43 10.13
29.94413 -82.109833 6 28.38 17.47
29.94413 -82.109833 7 27.78 17.21
39.68478 -83.929649 0 16.82 5.87
39.68478 -83.929649 1 16.46 7
39.68478 -83.929649 2 16.19 5.37
39.68478 -83.929649 3 14.2 5.43
39.68478 -83.929649 4 18.85 8.62
39.68478 -83.929649 5 17.92 7.67
39.68478 -83.929649 6 16.68 6.72
39.68478 -83.929649 7 14.11 3.58
39.844002 -75.022667 0 26.37 19.38
39.844002 -75.022667 1 23.54 7.7
39.844002 -75.022667 2 20.27 3.47
39.844002 -75.022667 3 20.16 3.23
39.844002 -75.022667 4 21.75 12.03
39.844002 -75.022667 5 24.07 13.17
39.844002 -75.022667 6 14.88 5.48
39.844002 -75.022667 7 16.38 7.84
40.125038 -91.62516 0 17.76 6.67
40.125038 -91.62516 1 18.01 5.91
40.125038 -91.62516 2 19.03 9.97
40.125038 -91.62516 3 17.21 5.33
40.125038 -91.62516 4 21.65 11.77
40.125038 -91.62516 5 21.22 10.96
40.125038 -91.62516 6 22.08 6.72
40.125038 -91.62516 7 17.41 4.58
36.320801 -121.243813 0 17.95 9.55
36.320801 -121.243813 1 16.15 4.91
36.320801 -121.243813 2 17.62 4.91
36.320801 -121.243813 3 16.15 4.91
36.320801 -121.243813 4 13.19 7.58
36.320801 -121.243813 5 13.08 6.23
36.320801 -121.243813 6 15.33 9.07
36.320801 -121.243813 7 13.08 6.23
40.84856 -111.906883 0 20.87 5.15
40.84856 -111.906883 1 19.7 4.39
40.84856 -111.906883 2 19.12 3.53
40.84856 -111.906883 3 18.56 3.53
40.84856 -111.906883 4 15.68 11.25
40.84856 -111.906883 5 12.97 3.52
40.84856 -111.906883 6 10.08 7.11
40.84856 -111.906883 7 18.18 13.28
46.4991 -87.611801 0 6.13 0.33
46.4991 -87.611801 1 7.34 -0.93
46.4991 -87.611801 2 5.34 -0.93
46.4991 -87.611801 3 8.21 0.38
46.4991 -87.611801 4 9.55 -0.33
46.4991 -87.611801 5 7.17 -0.88
46.4991 -87.611801 6 13.83 -0.28
46.4991 -87.611801 7 7.93 -1.34
33.890018 -116.352509 0 27.28 15.32
33.890018 -116.352509 1 30.54 12.28
33.890018 -116.352509 2 30.92 12.71
33.890018 -116.352509 3 30.81 12.5
33.890018 -116.352509 4 29.08 11.92
33.890018 -116.352509 5 25.71 8.28
33.890018 -116.352509 6 22.68 9.22
33.890018 -116.352509 7 28.26 10.41
42.468369 -82.955467 0 12.85 5.87
42.468369 -82.955467 1 16.46 8.03
42.468369 -82.955467 2 10.8 3.98
42.468369 -82.955467 3 10.45 3.98
42.468369 -82.955467 4 12.68 6.36
42.468369 -82.955467 5 13.27 7.67
42.468369 -82.955467 6 10.33 4.22
42.468369 -82.955467 7 11.01 5.13
60.55444 -151.258331 0 5.57 1.56
60.55444 -151.258331 1 5.57 1.17
60.55444 -151.258331 2 5.57 1.17
60.55444 -151.258331 3 5.57 1.17
60.55444 -151.258331 4 5.61 -0.94
60.55444 -151.258331 5 4.12 -1.34
60.55444 -151.258331 6 6.43 1.21
60.55444 -151.258331 7 6.51 2.54
29.648581 -81.637581 0 29.64 22.09
29.648581 -81.637581 1 26.39 13.53
29.648581 -81.637581 2 26.14 13.95
29.648581 -81.637581 3 25.55 13.9
29.648581 -81.637581 4 26.3 16.43
29.648581 -81.637581 5 23.43 10.13
29.648581 -81.637581 6 28.38 17.47
29.648581 -81.637581 7 27.78 17.21
43.322849 -76.41716 0 13.87 7.99
43.322849 -76.41716 1 20.76 9.17
43.322849 -76.41716 2 17.13 6.23
43.322849 -76.41716 3 16.07 6.23
43.322849 -76.41716 4 15.1 7.23
43.322849 -76.41716 5 13.07 7.62
43.322849 -76.41716 6 11.93 3.06
43.322849 -76.41716 7 10.33 2.03
28.835819 -82.330368 0 29.05 19.83
28.835819 -82.330368 1 25.83 13.06
28.835819 -82.330368 2 26.93 14.34
28.835819 -82.330368 3 27.06 14.6
28.835819 -82.330368 4 27.88 15.62
28.835819 -82.330368 5 23.28 10.58
28.835819 -82.330368 6 23.28 10.58
28.835819 -82.330368 7 27.83 17.16
40.40868 -80.083389 0 17.92 8.53
40.40868 -80.083389 1 18.33 8.68
40.40868 -80.083389 2 18.24 9.52
40.40868 -80.083389 3 16.06 6.98
40.40868 -80.083389 4 20.7 10.82
40.40868 -80.083389 5 15.07 9.27
40.40868 -80.083389 6 18.08 7.92
40.40868 -80.083389 7 13.28 4.51
26.560909 -81.914528 0 26.5 15.13
26.560909 -81.914528 1 27.01 12.96
26.560909 -81.914528 2 30.43 19.4
26.560909 -81.914528 3 29.95 18.6
26.560909 -81.914528 4 27.25 19.58
26.560909 -81.914528 5 26.02 19.51
26.560909 -81.914528 6 28.98 21.21
26.560909 -81.914528 7 28.63 19.61
42.931728 -76.566048 0 14.36 9.05
42.931728 -76.566048 1 21.13 9.63
42.931728 -76.566048 2 14.35 7.72
42.931728 -76.566048 3 13.36 6.38
42.931728 -76.566048 4 15.66 8.11
42.931728 -76.566048 5 9.87 7.52
42.931728 -76.566048 6 9.43 2.28
42.931728 -76.566048 7 9.43 2.28
44.19701 -72.502052 0 16.05 8.81
44.19701 -72.502052 1 21.77 11.93
44.19701 -72.502052 2 17.26 9.6
44.19701 -72.502052 3 17.05 9.53
44.19701 -72.502052 4 13.7 6.73
44.19701 -72.502052 5 14.12 8.47
44.19701 -72.502052 6 11.53 2.36
44.19701 -72.502052 7 5.68 -1.31
41.598381 -81.418449 0 9.04 5.69
41.598381 -81.418449 1 12.98 6.92
41.598381 -81.418449 2 8.36 2.62
41.598381 -81.418449 3 4.7 2.18
41.598381 -81.418449 4 6.38 3.51
41.598381 -81.418449 5 6.18 2.38
41.598381 -81.418449 6 7.98 3.32
41.598381 -81.418449 7 6.18 2.38
39.125938 -76.789139 0 20.01 10.2
39.125938 -76.789139 1 24.72 12.09
39.125938 -76.789139 2 23.89 10.63
39.125938 -76.789139 3 22.36 9.15
39.125938 -76.789139 4 21.2 11.18
39.125938 -76.789139 5 24.07 13.11
39.125938 -76.789139 6 17.83 10.06
39.125938 -76.789139 7 16.88 7.19
38.61095 -77.339706 0 20.86 11.57
38.61095 -77.339706 1 25.71 13.69
38.61095 -77.339706 2 24.08 10.98
38.61095 -77.339706 3 22.36 9.15
38.61095 -77.339706 4 23.58 9.57
38.61095 -77.339706 5 24.07 13.11
38.61095 -77.339706 6 17.83 10.06
38.61095 -77.339706 7 16.88 7.19
38.412971 -120.658821 0 18.74 9.82
38.412971 -120.658821 1 14.06 5.48
38.412971 -120.658821 2 9.71 2.56
38.412971 -120.658821 3 9.66 2.56
38.412971 -120.658821 4 7.1 2
38.412971 -120.658821 5 18.07 7.96
38.412971 -120.658821 6 18.33 5.02
38.412971 -120.658821 7 15.26 6.11
41.181419 -91.185432 0 17.54 6.69
41.181419 -91.185432 1 13.96 3.82
41.181419 -91.185432 2 15.72 4.73
41.181419 -91.185432 3 15.21 4.73
41.181419 -91.185432 4 17.63 7.51
41.181419 -91.185432 5 17.67 10.66
41.181419 -91.185432 6 19.43 8.02
41.181419 -91.185432 7 16.01 3.38
33.482071 -89.728142 0 20.57 16.55
33.482071 -89.728142 1 21.26 15.68
33.482071 -89.728142 2 23.11 13.92
33.482071 -89.728142 3 19.35 15.58
33.482071 -89.728142 4 18.98 14.51
33.482071 -89.728142 5 24.13 8.98
33.482071 -89.728142 6 23.03 16.51
33.482071 -89.728142 7 24.13 8.98
48.368889 -99.996246 0 17.75 11.74
48.368889 -99.996246 1 14.98 1.04
48.368889 -99.996246 2 15.92 3.43
48.368889 -99.996246 3 14.71 0.7
48.368889 -99.996246 4 16.59 1.88
48.368889 -99.996246 5 15.32 2.41
48.368889 -99.996246 6 23.78 11.97
48.368889 -99.996246 7 16.76 2.91
41.43977 -81.735413 0 13.99 6.14
41.43977 -81.735413 1 14.87 6.71
41.43977 -81.735413 2 14.94 6.32
41.43977 -81.735413 3 12.96 5.28
41.43977 -81.735413 4 18.25 8.27
41.43977 -81.735413 5 17.42 7.87
41.43977 -81.735413 6 13.03 3.08
41.43977 -81.735413 7 13.03 3.08
41.631699 -87.660881 0 13.57 8.08
41.631699 -87.660881 1 12.2 7.16
41.631699 -87.660881 2 10.38 3.78
41.631699 -87.660881 3 8.51 3.78
41.631699 -87.660881 4 15 5.62
41.631699 -87.660881 5 13.17 5.02
41.631699 -87.660881 6 14.78 5.61
41.631699 -87.660881 7 9.78 1.51
42.665371 -71.57312 0 21.87 15.36
42.665371 -71.57312 1 17.84 8.04
42.665371 -71.57312 2 16.54 6.37
42.665371 -71.57312 3 16.26 5.93
42.665371 -71.57312 4 19.1 6.11
42.665371 -71.57312 5 20.52 12.77
42.665371 -71.57312 6 13.08 2.86
42.665371 -71.57312 7 5.28 0.34
42.3703 -87.902023 0 13.93 9.36
42.3703 -87.902023 1 12.2 7.16
42.3703 -87.902023 2 10.38 3.78
42.3703 -87.902023 3 8.51 3.78
42.3703 -87.902023 4 15 5.62
42.3703 -87.902023 5 13.17 5.02
42.3703 -87.902023 6 14.78 5.61
42.3703 -87.902023 7 9.78 1.51
39.043041 -108.552322 0 24.44 19.64
39.043041 -108.552322 1 20.58 5.91
39.043041 -108.552322 2 21.08 8.99
39.043041 -108.552322 3 19.86 5
39.043041 -108.552322 4 19.45 9.92
39.043041 -108.552322 5 19.78 7.73
39.043041 -108.552322 6 14.83 4.06
39.043041 -108.552322 7 14.78 3.06
32.7565 -99.89621 0 30.35 21.19
32.7565 -99.89621 1 25.95 15.01
32.7565 -99.89621 2 23.67 12.86
32.7565 -99.89621 3 23.56 12.65
32.7565 -99.89621 4 25.48 8.97
32.7565 -99.89621 5 28.37 11.51
32.7565 -99.89621 6 28.43 15.78
32.7565 -99.89621 7 28.43 15.78
39.006222 -77.428596 0 19.73 9.99
39.006222 -77.428596 1 25.71 13.69
39.006222 -77.428596 2 22.36 9.15
39.006222 -77.428596 3 22.36 9.15
39.006222 -77.428596 4 23.58 9.57
39.006222 -77.428596 5 24.07 13.11
39.006222 -77.428596 6 17.83 10.06
39.006222 -77.428596 7 16.88 7.19
43.08139 -88.911774 0 13.11 3.49
43.08139 -88.911774 1 13.2 3.44
43.08139 -88.911774 2 12.55 2.92
43.08139 -88.911774 3 11.91 2.48
43.08139 -88.911774 4 14.95 5.42
43.08139 -88.911774 5 12.77 5.47
43.08139 -88.911774 6 14.78 3.72
43.08139 -88.911774 7 11.86 0.01
41.162868 -73.861519 0 23.94 19.23
41.162868 -73.861519 1 19.05 7.46
41.162868 -73.861519 2 18.28 3.87
41.162868 -73.861519 3 17.55 5.58
41.162868 -73.861519 4 17.7 9.37
41.162868 -73.861519 5 19.42 13.02
41.162868 -73.861519 6 13.33 5.63
41.162868 -73.861519 7 13.33 5.63
40.853989 -74.829063 0 16.45 12.14
40.853989 -74.829063 1 18 8.47
40.853989 -74.829063 2 17.07 7.43
40.853989 -74.829063 3 16.75 6.93
40.853989 -74.829063 4 19.4 4.71
40.853989 -74.829063 5 13.68 4.53
40.853989 -74.829063 6 13.68 4.53
40.853989 -74.829063 7 14.18 4.74
40.63868 -77.568604 0 13.24 5.88
40.63868 -77.568604 1 15.49 6.72
40.63868 -77.568604 2 17.38 7.32
40.63868 -77.568604 3 13.16 4.98
40.63868 -77.568604 4 18.85 10.32
40.63868 -77.568604 5 15.27 10.27
40.63868 -77.568604 6 15.53 6.87
40.63868 -77.568604 7 10.48 1.43
41.6376 -70.903648 0 21.21 15.28
41.6376 -70.903648 1 17.66 8.19
41.6376 -70.903648 2 14.45 5.61
41.6376 -70.903648 3 14.55 5.33
41.6376 -70.903648 4 15.7 5.11
41.6376 -70.903648 5 15.97 10.62
41.6376 -70.903648 6 11.08 6.38
41.6376 -70.903648 7 7.78 1.89
33.901958 -116.54557 0 19.71 8.17
33.901958 -116.54557 1 19.01 6.67
33.901958 -116.54557 2 21.24 6.27
33.901958 -116.54557 3 21.71 5.5
33.901958 -116.54557 4 18.34 8.88
33.901958 -116.54557 5 20.78 4.73
33.901958 -116.54557 6 19.33 3.47
33.901958 -116.54557 7 22.96 7.06
32.461811 -90.115356 0 21.41 17.98
32.461811 -90.115356 1 20.74 16.59
32.461811 -90.115356 2 21.09 17.2
32.461811 -90.115356 3 20.86 16.75
32.461811 -90.115356 4 26.25 14.43
32.461811 -90.115356 5 24.38 9.78
32.461811 -90.115356 6 23.73 19.16
32.461811 -90.115356 7 26.23 16.96
40.01923 -82.879341 0 20.4 9.8
40.01923 -82.879341 1 18.4 7.9
40.01923 -82.879341 2 17.88 6.22
40.01923 -82.879341 3 16.7 6.88
40.01923 -82.879341 4 19.5 9.52
40.01923 -82.879341 5 13.61 2.58
40.01923 -82.879341 6 16.98 7.82
40.01923 -82.879341 7 12.68 3.71
27.75503 -82.737602 0 24.1 19.45
27.75503 -82.737602 1 23.94 18.24
27.75503 -82.737602 2 23.56 18.63
27.75503 -82.737602 3 23.95 18.25
27.75503 -82.737602 4 23.6 18.66
27.75503 -82.737602 5 20.98 18.88
27.75503 -82.737602 6 20.98 18.88
27.75503 -82.737602 7 20.98 18.88
33.604832 -86.793877 0 23.24 18.27
33.604832 -86.793877 1 20.71 14.76
33.604832 -86.793877 2 24.26 16.25
33.604832 -86.793877 3 20 13.95
33.604832 -86.793877 4 22.05 14.23
33.604832 -86.793877 5 22.67 13.86
33.604832 -86.793877 6 21.93 17.06
33.604832 -86.793877 7 25.53 12.76
36.099861 -80.244217 0 27.49 16.57
36.099861 -80.244217 1 26.57 13.42
36.099861 -80.244217 2 24.64 11.4
36.099861 -80.244217 3 24.25 10.75
36.099861 -80.244217 4 24.25 12.88
36.099861 -80.244217 5 21.42 14.82
36.099861 -80.244217 6 22.98 16.07
36.099861 -80.244217 7 23.53 15.34
40.11248 -104.936638 0 26.03 14.45
40.11248 -104.936638 1 24.61 6.29
40.11248 -104.936638 2 23.81 5.89
40.11248 -104.936638 3 22.61 3.8
40.11248 -104.936638 4 19.3 3.18
40.11248 -104.936638 5 19.97 8.46
40.11248 -104.936638 6 19.28 7.01
40.11248 -104.936638 7 19.03 1.73
39.730339 -83.393532 0 18.82 6.32
39.730339 -83.393532 1 17.82 7.66
39.730339 -83.393532 2 17.88 6.22
39.730339 -83.393532 3 16.7 6.88
39.730339 -83.393532 4 19.5 9.52
39.730339 -83.393532 5 13.61 2.58
39.730339 -83.393532 6 13.61 2.58
39.730339 -83.393532 7 12.68 3.71
30.1366 -97.784172 0 30.54 19
30.1366 -97.784172 1 25.48 14.79
30.1366 -97.784172 2 26.06 14.82
30.1366 -97.784172 3 26.06 15.23
30.1366 -97.784172 4 27.98 13.36
30.1366 -97.784172 5 28.92 17.76
30.1366 -97.784172 6 24.08 15.98
30.1366 -97.784172 7 24.08 15.98
43.64801 -93.368271 0 14.66 6.4
43.64801 -93.368271 1 13.85 4.21
43.64801 -93.368271 2 13.71 4.46
43.64801 -93.368271 3 13.26 3
43.64801 -93.368271 4 14.74 7.48
43.64801 -93.368271 5 14.72 6.61
43.64801 -93.368271 6 11.96 3.31
43.64801 -93.368271 7 14.21 1.71
38.541729 -85.767738 0 19.28 6.25
38.541729 -85.767738 1 20.89 8.01
38.541729 -85.767738 2 20.66 8.37
38.541729 -85.767738 3 19.05 6.78
38.541729 -85.767738 4 21 10.22
38.541729 -85.767738 5 19.82 10.37
38.541729 -85.767738 6 17.98 9.47
38.541729 -85.767738 7 14.86 5.61
39.419552 -76.780251 0 20.45 11.22
39.419552 -76.780251 1 25.71 13.69
39.419552 -76.780251 2 24.08 10.98
39.419552 -76.780251 3 22.36 9.15
39.419552 -76.780251 4 21.2 11.18
39.419552 -76.780251 5 24.07 13.11
39.419552 -76.780251 6 17.83 10.06
39.419552 -76.780251 7 16.88 7.19
33.314651 -117.316032 0 21.32 8.74
33.314651 -117.316032 1 20.2 6.46
33.314651 -117.316032 2 20.24 7.31
33.314651 -117.316032 3 21.31 7.85
33.314651 -117.316032 4 16.09 11.17
33.314651 -117.316032 5 18.41 7.48
33.314651 -117.316032 6 16.53 9.16
33.314651 -117.316032 7 18.41 7.48
33.754829 -84.267418 0 20.36 13.74
33.754829 -84.267418 1 24.55 14
33.754829 -84.267418 2 25.86 13.59
33.754829 -84.267418 3 25.8 13.6
33.754829 -84.267418 4 24.35 13.28
33.754829 -84.267418 5 18.73 4.98
33.754829 -84.267418 6 23.08 16.66
33.754829 -84.267418 7 18.73 4.98
40.418961 -80.589523 0 19.46 10.15
40.418961 -80.589523 1 18.34 9.04
40.418961 -80.589523 2 17.59 7.98
40.418961 -80.589523 3 16.75 7.98
40.418961 -80.589523 4 21.95 11.22
40.418961 -80.589523 5 13.28 2.63
40.418961 -80.589523 6 16.98 8.42
40.418961 -80.589523 7 13.28 2.63
